shape1_sides,shape1_shade,shape1_texture,shape2_sides,shape2_shade,shape2_texture,shape3_sides,shape3_shade,shape3_texture,log_probability
square,medium,plain,circle,low,plain,triangle,low,stripes,-10.154934837860528
triangle,low,plain,square,low,stripes,circle,medium,plain,-10.154934837860528
square,medium,plain,triangle,low,plain,circle,low,stripes,-10.154934837860528
triangle,low,plain,circle,low,stripes,square,medium,plain,-10.154934837860528
triangle,low,plain,square,medium,plain,circle,low,stripes,-10.154934837860528
triangle,high,dots,circle,low,dots,square,low,plain,-10.154934837860528
square,low,plain,triangle,high,dots,circle,low,dots,-10.154934837860528
circle,low,dots,square,low,plain,triangle,high,dots,-10.154934837860528
circle,low,plain,triangle,low,dots,square,high,dots,-10.154934837860528
triangle,high,dots,square,low,dots,circle,low,plain,-10.154934837860528
square,low,plain,triangle,low,dots,circle,high,dots,-10.154934837860528
square,low,stripes,triangle,low,plain,circle,medium,plain,-10.154934837860528
circle,low,stripes,square,low,plain,triangle,medium,plain,-10.154934837860528
square,low,dots,triangle,high,dots,circle,low,plain,-10.154934837860528
triangle,low,plain,square,high,dots,circle,low,dots,-10.154934837860528
triangle,medium,plain,circle,low,stripes,square,low,plain,-10.154934837860528
square,low,dots,circle,high,dots,triangle,low,plain,-10.154934837860528
square,high,dots,triangle,low,plain,circle,low,dots,-10.154934837860528
circle,high,dots,square,low,dots,triangle,low,plain,-10.154934837860528
square,low,stripes,circle,medium,plain,triangle,low,plain,-10.154934837860528
square,low,stripes,circle,low,plain,triangle,medium,plain,-10.154934837860528
triangle,low,dots,square,high,dots,circle,low,plain,-10.154934837860528
square,low,plain,triangle,low,stripes,circle,medium,plain,-10.154934837860528
triangle,medium,plain,circle,low,plain,square,low,stripes,-10.154934837860528
circle,low,plain,triangle,low,stripes,square,medium,plain,-10.154934837860528
circle,low,dots,square,high,dots,triangle,low,plain,-10.154934837860528
circle,medium,plain,square,low,stripes,triangle,low,plain,-10.154934837860528
circle,low,stripes,square,medium,plain,triangle,low,plain,-10.154934837860528
square,medium,plain,triangle,low,stripes,circle,low,plain,-10.154934837860528
circle,high,dots,triangle,low,dots,square,low,plain,-10.154934837860528
square,medium,plain,circle,low,stripes,triangle,low,plain,-10.154934837860528
circle,low,stripes,triangle,medium,plain,square,low,plain,-10.154934837860528
circle,low,dots,triangle,low,plain,square,high,dots,-10.154934837860528
triangle,high,dots,circle,low,plain,square,low,dots,-10.154934837860528
square,low,stripes,triangle,medium,plain,circle,low,plain,-10.154934837860528
triangle,low,stripes,circle,medium,plain,square,low,plain,-10.154934837860528
triangle,low,plain,circle,medium,plain,square,low,stripes,-10.154934837860528
square,low,plain,circle,medium,plain,triangle,low,stripes,-10.154934837860528
circle,low,stripes,triangle,low,plain,square,medium,plain,-10.154934837860528
triangle,low,dots,circle,high,dots,square,low,plain,-10.154934837860528
triangle,low,dots,circle,low,plain,square,high,dots,-10.154934837860528
circle,low,plain,square,low,dots,triangle,high,dots,-10.154934837860528
square,high,dots,circle,low,dots,triangle,low,plain,-10.154934837860528
circle,low,plain,triangle,high,dots,square,low,dots,-10.154934837860528
circle,medium,plain,triangle,low,plain,square,low,stripes,-10.154934837860528
triangle,medium,plain,square,low,plain,circle,low,stripes,-10.154934837860528
circle,high,dots,square,low,plain,triangle,low,dots,-10.154934837860528
triangle,medium,plain,square,low,stripes,circle,low,plain,-10.154934837860528
circle,medium,plain,triangle,low,stripes,square,low,plain,-10.154934837860528
square,low,plain,circle,low,dots,triangle,high,dots,-10.154934837860528
square,low,dots,circle,low,plain,triangle,high,dots,-10.154934837860528
square,low,plain,triangle,medium,plain,circle,low,stripes,-10.154934837860528
square,low,plain,circle,low,stripes,triangle,medium,plain,-10.154934837860528
square,high,dots,triangle,low,dots,circle,low,plain,-10.154934837860528
triangle,low,stripes,square,medium,plain,circle,low,plain,-10.154934837860528
triangle,high,dots,square,low,plain,circle,low,dots,-10.154934837860528
square,low,dots,triangle,low,plain,circle,high,dots,-10.154934837860528
triangle,low,stripes,circle,low,plain,square,medium,plain,-10.154934837860528
circle,low,plain,square,medium,plain,triangle,low,stripes,-10.154934837860528
triangle,low,dots,square,low,plain,circle,high,dots,-10.154934837860528
circle,high,dots,triangle,low,plain,square,low,dots,-10.154934837860528
circle,low,dots,triangle,high,dots,square,low,plain,-10.154934837860528
triangle,low,plain,circle,low,dots,square,high,dots,-10.154934837860528
circle,low,plain,triangle,medium,plain,square,low,stripes,-10.154934837860528
square,high,dots,circle,low,plain,triangle,low,dots,-10.154934837860528
triangle,low,plain,circle,high,dots,square,low,dots,-10.154934837860528
circle,medium,dots,triangle,high,stripes,circle,high,plain,-10.15493483786053
circle,medium,dots,circle,low,plain,triangle,low,stripes,-10.15493483786053
triangle,medium,dots,square,low,dots,circle,medium,stripes,-10.15493483786053
circle,medium,stripes,circle,high,dots,triangle,high,plain,-10.15493483786053
circle,medium,dots,circle,low,stripes,triangle,low,plain,-10.15493483786053
square,low,dots,triangle,medium,dots,circle,medium,stripes,-10.15493483786053
circle,high,plain,circle,medium,stripes,triangle,high,dots,-10.15493483786053
triangle,medium,stripes,circle,low,dots,square,medium,dots,-10.15493483786053
circle,medium,stripes,circle,high,plain,triangle,high,dots,-10.15493483786053
triangle,high,stripes,circle,high,dots,circle,medium,plain,-10.15493483786053
circle,medium,plain,triangle,low,dots,circle,low,stripes,-10.15493483786053
triangle,high,stripes,circle,medium,plain,circle,high,dots,-10.15493483786053
triangle,low,plain,circle,medium,stripes,circle,low,dots,-10.15493483786053
circle,low,stripes,circle,medium,plain,triangle,low,dots,-10.15493483786053
circle,medium,dots,circle,high,stripes,triangle,high,plain,-10.15493483786053
circle,high,stripes,triangle,high,plain,circle,medium,dots,-10.15493483786053
circle,medium,dots,triangle,medium,stripes,square,low,dots,-10.15493483786053
circle,medium,plain,triangle,high,dots,circle,high,stripes,-10.15493483786053
triangle,low,plain,circle,medium,dots,circle,low,stripes,-10.15493483786053
circle,low,stripes,triangle,low,dots,circle,medium,plain,-10.15493483786053
square,medium,stripes,triangle,medium,dots,circle,low,dots,-10.15493483786053
circle,medium,dots,circle,high,plain,triangle,high,stripes,-10.15493483786053
triangle,high,dots,circle,medium,plain,circle,high,stripes,-10.15493483786053
triangle,medium,stripes,circle,medium,dots,square,low,dots,-10.15493483786053
square,medium,dots,circle,medium,stripes,triangle,low,dots,-10.15493483786053
circle,medium,plain,triangle,low,stripes,circle,low,dots,-10.15493483786053
triangle,high,stripes,circle,high,plain,circle,medium,dots,-10.15493483786053
circle,medium,stripes,circle,low,plain,triangle,low,dots,-10.15493483786053
circle,low,plain,circle,medium,stripes,triangle,low,dots,-10.15493483786053
circle,low,plain,circle,medium,dots,triangle,low,stripes,-10.15493483786053
square,medium,stripes,triangle,low,dots,circle,medium,dots,-10.15493483786053
circle,medium,stripes,circle,low,dots,triangle,low,plain,-10.15493483786053
square,medium,dots,circle,low,dots,triangle,medium,stripes,-10.15493483786053
circle,high,stripes,circle,medium,plain,triangle,high,dots,-10.15493483786053
circle,low,dots,square,medium,dots,triangle,medium,stripes,-10.15493483786053
circle,low,stripes,triangle,low,plain,circle,medium,dots,-10.15493483786053
circle,high,plain,circle,medium,dots,triangle,high,stripes,-10.15493483786053
circle,high,dots,triangle,high,plain,circle,medium,stripes,-10.15493483786053
circle,low,stripes,circle,medium,dots,triangle,low,plain,-10.15493483786053
circle,high,dots,triangle,high,stripes,circle,medium,plain,-10.15493483786053
triangle,low,plain,circle,low,dots,circle,medium,stripes,-10.15493483786053
circle,high,stripes,triangle,high,dots,circle,medium,plain,-10.15493483786053
triangle,high,dots,circle,high,plain,circle,medium,stripes,-10.15493483786053
circle,high,stripes,circle,medium,dots,triangle,high,plain,-10.15493483786053
square,low,dots,triangle,medium,stripes,circle,medium,dots,-10.15493483786053
circle,medium,dots,triangle,high,plain,circle,high,stripes,-10.15493483786053
square,low,dots,circle,medium,stripes,triangle,medium,dots,-10.15493483786053
triangle,medium,dots,square,medium,stripes,circle,low,dots,-10.15493483786053
circle,low,dots,square,medium,stripes,triangle,medium,dots,-10.15493483786053
circle,medium,plain,triangle,high,stripes,circle,high,dots,-10.15493483786053
triangle,low,plain,circle,low,stripes,circle,medium,dots,-10.15493483786053
triangle,high,dots,circle,medium,stripes,circle,high,plain,-10.15493483786053
square,medium,dots,triangle,medium,stripes,circle,low,dots,-10.15493483786053
triangle,high,dots,circle,high,stripes,circle,medium,plain,-10.15493483786053
circle,low,dots,triangle,low,plain,circle,medium,stripes,-10.15493483786053
triangle,low,dots,square,medium,stripes,circle,medium,dots,-10.15493483786053
triangle,medium,dots,circle,low,dots,square,medium,stripes,-10.15493483786053
triangle,low,stripes,circle,low,dots,circle,medium,plain,-10.15493483786053
triangle,high,plain,circle,high,stripes,circle,medium,dots,-10.15493483786053
triangle,low,dots,circle,low,stripes,circle,medium,plain,-10.15493483786053
circle,low,dots,triangle,medium,dots,square,medium,stripes,-10.15493483786053
square,medium,dots,triangle,low,dots,circle,medium,stripes,-10.15493483786053
square,medium,stripes,circle,medium,dots,triangle,low,dots,-10.15493483786053
circle,medium,dots,square,medium,stripes,triangle,low,dots,-10.15493483786053
circle,high,plain,triangle,high,dots,circle,medium,stripes,-10.15493483786053
circle,medium,plain,circle,high,stripes,triangle,high,dots,-10.15493483786053
circle,medium,dots,square,low,dots,triangle,medium,stripes,-10.15493483786053
circle,medium,dots,triangle,low,stripes,circle,low,plain,-10.15493483786053
circle,medium,stripes,triangle,low,plain,circle,low,dots,-10.15493483786053
triangle,low,dots,circle,low,plain,circle,medium,stripes,-10.15493483786053
triangle,medium,stripes,square,low,dots,circle,medium,dots,-10.15493483786053
triangle,high,plain,circle,medium,dots,circle,high,stripes,-10.15493483786053
circle,low,dots,circle,medium,plain,triangle,low,stripes,-10.15493483786053
triangle,low,stripes,circle,low,plain,circle,medium,dots,-10.15493483786053
circle,medium,stripes,square,medium,dots,triangle,low,dots,-10.15493483786053
triangle,low,dots,square,medium,dots,circle,medium,stripes,-10.15493483786053
triangle,low,stripes,circle,medium,dots,circle,low,plain,-10.15493483786053
circle,high,plain,triangle,high,stripes,circle,medium,dots,-10.15493483786053
circle,medium,dots,triangle,low,plain,circle,low,stripes,-10.15493483786053
circle,high,dots,circle,medium,plain,triangle,high,stripes,-10.15493483786053
circle,medium,stripes,triangle,high,plain,circle,high,dots,-10.15493483786053
square,medium,stripes,circle,low,dots,triangle,medium,dots,-10.15493483786053
triangle,medium,stripes,square,medium,dots,circle,low,dots,-10.15493483786053
circle,medium,plain,circle,low,stripes,triangle,low,dots,-10.15493483786053
circle,medium,stripes,triangle,medium,dots,square,low,dots,-10.15493483786053
circle,medium,plain,circle,low,dots,triangle,low,stripes,-10.15493483786053
circle,low,plain,triangle,low,dots,circle,medium,stripes,-10.15493483786053
circle,medium,stripes,square,low,dots,triangle,medium,dots,-10.15493483786053
circle,high,dots,circle,medium,stripes,triangle,high,plain,-10.15493483786053
triangle,high,plain,circle,medium,stripes,circle,high,dots,-10.15493483786053
triangle,high,stripes,circle,medium,dots,circle,high,plain,-10.15493483786053
circle,low,dots,triangle,medium,stripes,square,medium,dots,-10.15493483786053
circle,medium,plain,circle,high,dots,triangle,high,stripes,-10.15493483786053
circle,medium,stripes,triangle,low,dots,square,medium,dots,-10.15493483786053
circle,low,plain,triangle,low,stripes,circle,medium,dots,-10.15493483786053
square,low,dots,circle,medium,dots,triangle,medium,stripes,-10.15493483786053
circle,medium,stripes,triangle,high,dots,circle,high,plain,-10.15493483786053
triangle,low,dots,circle,medium,stripes,square,medium,dots,-10.15493483786053
triangle,low,stripes,circle,medium,plain,circle,low,dots,-10.15493483786053
triangle,medium,dots,circle,medium,stripes,square,low,dots,-10.15493483786053
circle,medium,dots,triangle,low,dots,square,medium,stripes,-10.15493483786053
circle,medium,stripes,triangle,low,dots,circle,low,plain,-10.15493483786053
triangle,low,dots,circle,medium,dots,square,medium,stripes,-10.15493483786053
circle,low,dots,triangle,low,stripes,circle,medium,plain,-10.15493483786053
circle,low,dots,circle,medium,stripes,triangle,low,plain,-10.15493483786053
triangle,high,plain,circle,high,dots,circle,medium,stripes,-10.15493483786053
triangle,low,dots,circle,medium,plain,circle,low,stripes,-10.15493483786053
triangle,low,dots,circle,medium,stripes,circle,low,plain,-10.15493483786053
triangle,medium,dots,triangle,high,stripes,circle,high,plain,-10.154934837860532
square,high,plain,circle,medium,plain,square,low,dots,-10.154934837860532
square,high,plain,circle,low,plain,square,medium,dots,-10.154934837860532
circle,low,plain,triangle,high,stripes,square,high,plain,-10.154934837860532
triangle,high,stripes,square,low,plain,circle,high,plain,-10.154934837860532
square,low,plain,triangle,high,stripes,circle,high,plain,-10.154934837860532
square,medium,plain,circle,low,plain,square,high,dots,-10.154934837860532
square,high,plain,square,medium,dots,circle,low,plain,-10.154934837860532
square,low,plain,square,high,dots,circle,medium,plain,-10.154934837860532
